,team,period,id_match,possession,xg,outcome,x0,y0,x1,y1
9922,Sweden,2,59,135-Sweden,0.17437012000000002,Complete,52.0,52.0,71.0,77.0
9923,Sweden,2,59,135-Sweden,0.17437012000000002,Complete,96.0,69.0,87.0,69.0
9924,Sweden,2,59,135-Sweden,0.17437012000000002,Complete,87.0,71.0,106.0,17.0
9925,Sweden,2,59,135-Sweden,0.17437012000000002,Complete,107.0,17.0,89.0,4.0
9927,Sweden,2,59,135-Sweden,0.17437012000000002,Complete,81.0,26.0,96.0,15.0
9928,Sweden,2,59,135-Sweden,0.17437012000000002,Complete,84.0,3.0,79.0,27.0
9930,Sweden,2,59,135-Sweden,0.17437012000000002,Complete,6.0,4.0,67.0,18.0
9931,Sweden,2,59,135-Sweden,0.17437012000000002,Complete,67.0,18.0,69.0,31.0
9932,Sweden,2,59,135-Sweden,0.17437012000000002,Complete,76.0,33.0,110.0,22.0
9933,Sweden,2,59,135-Sweden,0.17437012000000002,Complete,110.0,22.0,109.0,43.0
9935,England,2,59,151-England,0.07257323,Complete,56.0,12.0,52.0,11.0
9936,England,2,59,151-England,0.07257323,Complete,50.0,14.0,55.0,34.0
9938,England,2,59,151-England,0.07257323,Complete,5.0,35.0,14.0,59.0
9939,England,2,59,151-England,0.07257323,Complete,16.0,64.0,80.0,24.0
9940,England,2,59,151-England,0.07257323,Complete,67.0,35.0,72.0,49.0
9941,England,2,59,151-England,0.07257323,Complete,111.0,74.0,96.0,77.0
9942,England,2,59,151-England,0.07257323,Complete,93.0,78.0,90.0,65.0
9943,England,2,59,151-England,0.07257323,Complete,95.0,67.0,101.0,78.0
9944,England,2,59,151-England,0.07257323,Complete,100.0,78.0,83.0,78.0
9945,England,2,59,151-England,0.07257323,Complete,83.0,78.0,64.0,71.0
9946,England,2,59,151-England,0.07257323,Complete,62.0,63.0,26.0,32.0
9947,England,2,59,151-England,0.07257323,Complete,30.0,24.0,91.0,60.0
9948,England,2,59,151-England,0.07257323,Complete,92.0,64.0,87.0,53.0
9950,Russia,1,60,6-Russia,0.0435084,Complete,36.0,59.0,45.0,60.0
9951,Russia,1,60,6-Russia,0.0435084,Complete,48.0,56.0,43.0,63.0
9952,Russia,1,60,6-Russia,0.0435084,Complete,43.0,62.0,54.0,66.0
9953,Russia,1,60,6-Russia,0.0435084,Complete,65.0,76.0,82.0,65.0
9954,Russia,1,60,6-Russia,0.0435084,Complete,92.0,61.0,101.0,50.0
9955,Russia,1,60,12-Russia,0.036590297,Complete,82.0,80.0,119.0,66.0
9957,Croatia,1,60,16-Croatia,0.1289406,Complete,119.0,80.0,107.0,32.0
9958,Croatia,1,60,16-Croatia,0.1289406,Complete,107.0,32.0,113.0,41.0
9959,Croatia,1,60,23-Croatia,0.14648144,Complete,67.0,9.0,54.0,25.0
9960,Croatia,1,60,23-Croatia,0.14648144,Complete,53.0,28.0,62.0,58.0
9961,Croatia,1,60,23-Croatia,0.14648144,Complete,72.0,63.0,87.0,78.0
9962,Croatia,1,60,23-Croatia,0.14648144,Complete,87.0,78.0,89.0,65.0
9963,Croatia,1,60,23-Croatia,0.14648144,Complete,90.0,61.0,107.0,64.0
9964,Croatia,1,60,23-Croatia,0.14648144,Complete,107.0,64.0,109.0,43.0
9966,Croatia,1,60,49-Croatia,0.026196495,Complete,58.0,1.0,56.0,8.0
9967,Croatia,1,60,49-Croatia,0.026196495,Complete,53.0,10.0,55.0,64.0
9968,Croatia,1,60,49-Croatia,0.026196495,Complete,66.0,55.0,54.0,59.0
9969,Croatia,1,60,49-Croatia,0.026196495,Complete,54.0,59.0,79.0,78.0
9970,Croatia,1,60,49-Croatia,0.026196495,Complete,86.0,61.0,87.0,49.0
9971,Croatia,1,60,49-Croatia,0.026196495,Complete,85.0,49.0,80.0,43.0
9972,Croatia,1,60,49-Croatia,0.026196495,Complete,79.0,45.0,94.0,78.0
9973,Croatia,1,60,49-Croatia,0.026196495,Complete,97.0,71.0,110.0,49.0
9974,Russia,1,60,57-Russia,0.04937909,Complete,42.0,18.0,89.0,12.0
9975,Russia,1,60,57-Russia,0.04937909,Complete,89.0,12.0,67.0,15.0
9976,Russia,1,60,57-Russia,0.04937909,Complete,72.0,32.0,84.0,28.0
9977,Russia,1,60,57-Russia,0.04937909,Complete,85.0,30.0,87.0,42.0
9978,Croatia,1,60,58-Croatia,0.019988477,Complete,45.0,28.0,36.0,41.0
9979,Croatia,1,60,58-Croatia,0.019988477,Complete,41.0,41.0,54.0,37.0
9980,Croatia,1,60,58-Croatia,0.019988477,Complete,65.0,28.0,78.0,29.0
9981,Croatia,1,60,61-Croatia,0.09356984,Complete,72.0,49.0,63.0,68.0
9982,Croatia,1,60,61-Croatia,0.09356984,Complete,76.0,74.0,83.0,80.0
9983,Croatia,1,60,61-Croatia,0.09356984,Complete,77.0,76.0,81.0,61.0
9984,Croatia,1,60,61-Croatia,0.09356984,Complete,81.0,64.0,74.0,58.0
9985,Croatia,1,60,61-Croatia,0.09356984,Complete,74.0,58.0,63.0,28.0
9986,Croatia,1,60,61-Croatia,0.09356984,Complete,66.0,28.0,75.0,4.0
9987,Croatia,1,60,61-Croatia,0.09356984,Complete,76.0,7.0,58.0,18.0
9988,Croatia,1,60,61-Croatia,0.09356984,Complete,58.0,18.0,56.0,55.0
9989,Croatia,1,60,61-Croatia,0.09356984,Complete,65.0,55.0,74.0,77.0
9990,Croatia,1,60,61-Croatia,0.09356984,Complete,71.0,74.0,56.0,67.0
9991,Croatia,1,60,61-Croatia,0.09356984,Complete,54.0,65.0,54.0,27.0
9992,Croatia,1,60,61-Croatia,0.09356984,Complete,56.0,27.0,76.0,4.0
9993,Croatia,1,60,61-Croatia,0.09356984,Complete,78.0,3.0,87.0,4.0
9994,Croatia,1,60,61-Croatia,0.09356984,Complete,63.0,12.0,51.0,7.0
9995,Croatia,1,60,61-Croatia,0.09356984,Complete,51.0,7.0,10.0,36.0
9996,Croatia,1,60,61-Croatia,0.09356984,Complete,14.0,36.0,45.0,52.0
9997,Croatia,1,60,61-Croatia,0.09356984,Complete,65.0,56.0,83.0,78.0
9998,Croatia,1,60,61-Croatia,0.09356984,Complete,98.0,77.0,114.0,34.0
10000,Russia,1,60,69-Russia,0.08771148000000001,Complete,43.0,78.0,98.0,23.0
10001,Russia,1,60,69-Russia,0.08771148000000001,Complete,99.0,22.0,116.0,28.0
10002,Croatia,1,60,70-Croatia,0.18024585,Complete,115.0,24.0,113.0,36.0
10003,Croatia,2,60,92-Croatia,0.011789992,Complete,70.0,5.0,67.0,5.0
10004,Croatia,2,60,92-Croatia,0.011789992,Complete,65.0,8.0,68.0,34.0
10005,Croatia,2,60,92-Croatia,0.011789992,Complete,69.0,37.0,67.0,55.0
10006,Croatia,2,60,92-Croatia,0.011789992,Complete,75.0,56.0,92.0,79.0
10007,Croatia,2,60,92-Croatia,0.011789992,Complete,86.0,78.0,75.0,73.0
10008,Croatia,2,60,92-Croatia,0.011789992,Complete,78.0,74.0,90.0,77.0
10010,Croatia,2,60,92-Croatia,0.011789992,Complete,66.0,54.0,76.0,42.0
10011,Croatia,2,60,92-Croatia,0.011789992,Complete,67.0,39.0,52.0,29.0
10012,Croatia,2,60,92-Croatia,0.011789992,Complete,52.0,29.0,47.0,39.0
10013,Croatia,2,60,92-Croatia,0.011789992,Complete,49.0,44.0,92.0,79.0
10015,Croatia,2,60,92-Croatia,0.011789992,Complete,87.0,63.0,91.0,78.0
10016,Croatia,2,60,92-Croatia,0.011789992,Complete,98.0,77.0,104.0,32.0
10018,Croatia,2,60,92-Croatia,0.011789992,Complete,70.0,7.0,81.0,3.0
10020,Croatia,2,60,96-Croatia,0.038591906,Complete,51.0,29.0,118.0,6.0
10023,Croatia,2,60,96-Croatia,0.038591906,Complete,96.0,62.0,105.0,61.0
10024,Croatia,2,60,96-Croatia,0.038591906,Complete,105.0,61.0,112.0,77.0
10026,Croatia,2,60,107-Croatia,0.017690658999999997,Complete,26.0,18.0,35.0,33.0
10027,Croatia,2,60,107-Croatia,0.017690658999999997,Complete,35.0,36.0,31.0,32.0
10028,Croatia,2,60,107-Croatia,0.017690658999999997,Complete,33.0,34.0,42.0,59.0
10029,Croatia,2,60,107-Croatia,0.017690658999999997,Complete,60.0,57.0,55.0,35.0
10030,Croatia,2,60,107-Croatia,0.017690658999999997,Complete,80.0,18.0,95.0,2.0
10031,Croatia,2,60,107-Croatia,0.017690658999999997,Complete,103.0,5.0,100.0,17.0
10032,Croatia,2,60,111-Croatia,0.18332191,Complete,46.0,1.0,52.0,9.0
10033,Croatia,2,60,111-Croatia,0.18332191,Complete,47.0,9.0,40.0,50.0
10034,Croatia,2,60,111-Croatia,0.18332191,Complete,69.0,63.0,86.0,75.0
10035,Croatia,2,60,111-Croatia,0.18332191,Complete,76.0,74.0,73.0,51.0
10036,Croatia,2,60,111-Croatia,0.18332191,Complete,76.0,49.0,90.0,3.0
10037,Croatia,2,60,111-Croatia,0.18332191,Complete,101.0,3.0,118.0,53.0
10039,Russia,2,60,113-Russia,0.02685111,Complete,120.0,79.0,111.0,40.0
10040,Croatia,2,60,115-Croatia,0.01732801,Complete,43.0,62.0,49.0,76.0
10041,Croatia,2,60,115-Croatia,0.01732801,Complete,50.0,73.0,48.0,62.0
10043,Croatia,2,60,115-Croatia,0.01732801,Complete,93.0,5.0,104.0,18.0
10044,Croatia,2,60,115-Croatia,0.01732801,Complete,104.0,18.0,109.0,18.0
10046,Croatia,2,60,115-Croatia,0.01732801,Complete,76.0,39.0,82.0,47.0
10047,Croatia,2,60,115-Croatia,0.01732801,Complete,86.0,51.0,100.0,69.0
10048,Croatia,2,60,115-Croatia,0.01732801,Complete,99.0,70.0,82.0,63.0
10049,Croatia,2,60,115-Croatia,0.01732801,Complete,80.0,63.0,69.0,55.0
10050,Croatia,2,60,115-Croatia,0.01732801,Complete,70.0,52.0,67.0,26.0
10051,Croatia,2,60,115-Croatia,0.01732801,Complete,67.0,26.0,75.0,22.0
10052,Croatia,2,60,115-Croatia,0.01732801,Complete,79.0,23.0,68.0,28.0
10053,Croatia,2,60,115-Croatia,0.01732801,Complete,68.0,17.0,55.0,28.0
10054,Croatia,2,60,115-Croatia,0.01732801,Complete,55.0,28.0,55.0,43.0
10055,Croatia,2,60,115-Croatia,0.01732801,Complete,55.0,43.0,66.0,39.0
10056,Croatia,2,60,115-Croatia,0.01732801,Complete,66.0,40.0,80.0,25.0
10057,Croatia,2,60,115-Croatia,0.01732801,Complete,82.0,19.0,75.0,41.0
10058,Croatia,2,60,115-Croatia,0.01732801,Complete,79.0,43.0,105.0,77.0
10059,Croatia,2,60,115-Croatia,0.01732801,Complete,103.0,77.0,116.0,64.0
10061,Croatia,2,60,115-Croatia,0.01732801,Complete,79.0,75.0,84.0,78.0
10062,Croatia,2,60,115-Croatia,0.01732801,Complete,84.0,78.0,65.0,76.0
10063,Croatia,2,60,115-Croatia,0.01732801,Complete,65.0,76.0,54.0,40.0
10064,Croatia,2,60,115-Croatia,0.01732801,Complete,54.0,40.0,67.0,32.0
10065,Croatia,2,60,115-Croatia,0.01732801,Complete,68.0,36.0,69.0,57.0
10066,Croatia,2,60,115-Croatia,0.01732801,Complete,75.0,57.0,87.0,78.0
10067,Croatia,2,60,115-Croatia,0.01732801,Complete,89.0,74.0,76.0,61.0
10068,Croatia,2,60,115-Croatia,0.01732801,Complete,76.0,61.0,65.0,34.0
10069,Croatia,2,60,115-Croatia,0.01732801,Complete,66.0,33.0,74.0,28.0
10070,Croatia,2,60,115-Croatia,0.01732801,Complete,74.0,30.0,110.0,71.0
10073,Russia,2,60,126-Russia,0.17988612,Complete,93.0,13.0,101.0,17.0
10074,Russia,2,60,126-Russia,0.17988612,Complete,100.0,19.0,92.0,13.0
10075,Russia,2,60,126-Russia,0.17988612,Complete,88.0,9.0,59.0,19.0
10076,Russia,2,60,126-Russia,0.17988612,Complete,59.0,18.0,54.0,41.0
10077,Russia,2,60,126-Russia,0.17988612,Complete,53.0,47.0,118.0,76.0
10078,Russia,2,60,126-Russia,0.17988612,Complete,118.0,77.0,108.0,60.0
10079,Russia,2,60,126-Russia,0.17988612,Complete,102.0,56.0,108.0,65.0
10080,Russia,2,60,126-Russia,0.17988612,Complete,108.0,65.0,115.0,44.0
10081,Croatia,2,60,134-Croatia,0.10150735,Complete,30.0,69.0,16.0,50.0
10083,Croatia,2,60,134-Croatia,0.10150735,Complete,48.0,3.0,43.0,13.0
10084,Croatia,2,60,134-Croatia,0.10150735,Complete,43.0,13.0,49.0,24.0
10086,Croatia,2,60,134-Croatia,0.10150735,Complete,45.0,2.0,34.0,5.0
10087,Croatia,2,60,134-Croatia,0.10150735,Complete,29.0,4.0,35.0,20.0
10088,Croatia,2,60,134-Croatia,0.10150735,Complete,38.0,9.0,39.0,22.0
10089,Croatia,2,60,134-Croatia,0.10150735,Complete,46.0,25.0,57.0,29.0
10090,Croatia,2,60,134-Croatia,0.10150735,Complete,96.0,41.0,108.0,61.0
10091,Croatia,2,60,134-Croatia,0.10150735,Complete,108.0,61.0,112.0,32.0
10092,Croatia,2,60,134-Croatia,0.10150735,Complete,112.0,32.0,105.0,40.0
10093,Croatia,2,60,134-Croatia,0.04244052,Complete,30.0,69.0,16.0,50.0
10095,Croatia,2,60,134-Croatia,0.04244052,Complete,48.0,3.0,43.0,13.0
10096,Croatia,2,60,134-Croatia,0.04244052,Complete,43.0,13.0,49.0,24.0
10098,Croatia,2,60,134-Croatia,0.04244052,Complete,45.0,2.0,34.0,5.0
10099,Croatia,2,60,134-Croatia,0.04244052,Complete,29.0,4.0,35.0,20.0
10100,Croatia,2,60,134-Croatia,0.04244052,Complete,38.0,9.0,39.0,22.0
10101,Croatia,2,60,134-Croatia,0.04244052,Complete,46.0,25.0,57.0,29.0
10102,Croatia,2,60,134-Croatia,0.04244052,Complete,96.0,41.0,108.0,61.0
10103,Croatia,2,60,134-Croatia,0.04244052,Complete,108.0,61.0,112.0,32.0
10104,Croatia,2,60,134-Croatia,0.04244052,Complete,112.0,32.0,105.0,40.0
10105,Croatia,2,60,135-Croatia,0.05353355,Complete,119.0,79.0,108.0,40.0
10106,Russia,2,60,159-Russia,0.032228164000000004,Complete,4.0,73.0,88.0,61.0
10107,Russia,2,60,159-Russia,0.032228164000000004,Complete,81.0,71.0,116.0,64.0
10108,Russia,2,60,159-Russia,0.032228164000000004,Complete,44.0,32.0,56.0,34.0
10109,Russia,2,60,159-Russia,0.032228164000000004,Complete,55.0,30.0,66.0,13.0
10110,Russia,2,60,159-Russia,0.032228164000000004,Complete,66.0,13.0,58.0,23.0
10112,Croatia,3,60,181-Croatia,0.05971333800000001,Complete,120.0,80.0,110.0,39.0
10113,Russia,3,60,186-Russia,0.18619101,Complete,119.0,79.0,114.0,36.0
10115,Russia,3,60,187-Russia,0.058092095,Complete,119.0,2.0,114.0,31.0
10117,Croatia,4,60,208-Croatia,0.017122362000000002,Complete,87.0,33.0,104.0,17.0
10119,Russia,4,60,223-Russia,0.20881042,Complete,101.0,64.0,114.0,41.0
10121,Russia,4,60,229-Russia,0.020202005,Complete,86.0,5.0,95.0,5.0
10122,Russia,4,60,229-Russia,0.020202005,Complete,93.0,8.0,77.0,20.0
10123,Russia,4,60,229-Russia,0.020202005,Complete,74.0,21.0,35.0,39.0
10124,Russia,4,60,229-Russia,0.020202005,Complete,34.0,41.0,46.0,11.0
10125,Russia,4,60,229-Russia,0.020202005,Complete,47.0,11.0,98.0,14.0
10127,Russia,4,60,229-Russia,0.020202005,Complete,112.0,9.0,106.0,19.0
10138,Belgium,1,61,25-Belgium,0.024234105,Complete,75.0,17.0,98.0,24.0
10139,Belgium,1,61,25-Belgium,0.024234105,Complete,98.0,19.0,105.0,25.0
10140,France,1,61,30-France,0.02174498,Complete,117.0,79.0,117.0,53.0
10142,France,1,61,30-France,0.02174498,Complete,95.0,48.0,92.0,34.0
10143,Belgium,1,61,32-Belgium,0.024862372999999997,Complete,37.0,77.0,27.0,67.0
10144,Belgium,1,61,32-Belgium,0.024862372999999997,Complete,29.0,62.0,23.0,36.0
10145,Belgium,1,61,32-Belgium,0.024862372999999997,Complete,24.0,37.0,30.0,19.0
10146,Belgium,1,61,32-Belgium,0.024862372999999997,Complete,42.0,22.0,55.0,29.0
10147,Belgium,1,61,32-Belgium,0.024862372999999997,Complete,67.0,27.0,63.0,31.0
10148,Belgium,1,61,32-Belgium,0.024862372999999997,Complete,66.0,27.0,54.0,26.0
10149,Belgium,1,61,32-Belgium,0.024862372999999997,Complete,54.0,25.0,52.0,41.0
10150,Belgium,1,61,32-Belgium,0.024862372999999997,Complete,52.0,42.0,91.0,79.0
10151,Belgium,1,61,32-Belgium,0.024862372999999997,Complete,104.0,68.0,112.0,3.0
10153,Belgium,1,61,36-Belgium,0.09854674,Complete,109.0,41.0,105.0,45.0
10154,France,1,61,38-France,0.20180936,Complete,30.0,19.0,42.0,20.0
10155,France,1,61,38-France,0.20180936,Complete,42.0,20.0,31.0,17.0
10156,France,1,61,38-France,0.20180936,Complete,36.0,20.0,36.0,50.0
10157,France,1,61,38-France,0.20180936,Complete,40.0,56.0,52.0,71.0
10158,France,1,61,38-France,0.20180936,Complete,54.0,74.0,65.0,78.0
10159,France,1,61,38-France,0.20180936,Complete,67.0,77.0,71.0,69.0
10160,France,1,61,38-France,0.20180936,Complete,71.0,69.0,57.0,72.0
10161,France,1,61,38-France,0.20180936,Complete,56.0,69.0,59.0,58.0
10162,France,1,61,38-France,0.20180936,Complete,59.0,58.0,55.0,65.0
10163,France,1,61,38-France,0.20180936,Complete,54.0,69.0,66.0,79.0
10164,France,1,61,38-France,0.20180936,Complete,65.0,78.0,56.0,70.0
10165,France,1,61,38-France,0.20180936,Complete,56.0,70.0,57.0,55.0
10166,France,1,61,38-France,0.20180936,Complete,57.0,55.0,47.0,65.0
10167,France,1,61,38-France,0.20180936,Complete,45.0,60.0,43.0,28.0
10168,France,1,61,38-France,0.20180936,Complete,57.0,27.0,105.0,49.0
10169,France,1,61,52-France,0.050687373,Complete,82.0,50.0,89.0,62.0
10170,France,1,61,52-France,0.050687373,Complete,90.0,61.0,107.0,44.0
10171,France,1,61,54-France,0.13558175,Complete,43.0,3.0,31.0,9.0
10172,France,1,61,54-France,0.13558175,Complete,37.0,13.0,50.0,3.0
10174,France,1,61,54-France,0.13558175,Complete,84.0,19.0,107.0,21.0
10175,France,1,61,54-France,0.13558175,Complete,107.0,21.0,107.0,32.0
10176,France,1,61,55-France,0.03738016,Complete,109.0,4.0,104.0,12.0
10177,France,1,61,55-France,0.03738016,Complete,104.0,12.0,92.0,4.0
10178,France,1,61,55-France,0.03738016,Complete,92.0,4.0,101.0,14.0
10179,France,1,61,55-France,0.03738016,Complete,101.0,14.0,101.0,3.0
10181,France,1,61,57-France,0.20644267,Complete,74.0,38.0,108.0,60.0
10182,France,1,61,57-France,0.20644267,Complete,109.0,60.0,109.0,36.0
10183,France,1,61,63-France,0.027543283999999998,Complete,22.0,31.0,26.0,34.0
10184,France,1,61,63-France,0.027543283999999998,Complete,26.0,34.0,28.0,21.0
10185,France,1,61,63-France,0.027543283999999998,Complete,28.0,21.0,39.0,34.0
10186,France,1,61,65-France,0.025069024,Complete,47.0,27.0,45.0,32.0
10187,France,1,61,65-France,0.025069024,Complete,45.0,32.0,47.0,46.0
10188,France,1,61,65-France,0.025069024,Complete,47.0,46.0,65.0,56.0
10189,France,1,61,65-France,0.025069024,Complete,68.0,55.0,86.0,76.0
10190,France,1,61,65-France,0.025069024,Complete,100.0,62.0,96.0,51.0
10191,France,1,61,65-France,0.025069024,Complete,85.0,73.0,98.0,72.0
10192,France,1,61,65-France,0.025069024,Complete,99.0,63.0,114.0,53.0
10193,France,1,61,65-France,0.13357835,Complete,47.0,27.0,45.0,32.0
10194,France,1,61,65-France,0.13357835,Complete,45.0,32.0,47.0,46.0
10195,France,1,61,65-France,0.13357835,Complete,47.0,46.0,65.0,56.0
10196,France,1,61,65-France,0.13357835,Complete,68.0,55.0,86.0,76.0
10197,France,1,61,65-France,0.13357835,Complete,100.0,62.0,96.0,51.0
10198,France,1,61,65-France,0.13357835,Complete,85.0,73.0,98.0,72.0
10199,France,1,61,65-France,0.13357835,Complete,99.0,63.0,114.0,53.0
10200,France,1,61,68-France,0.023862158999999997,Complete,53.0,25.0,55.0,32.0
10201,France,1,61,68-France,0.023862158999999997,Complete,54.0,34.0,67.0,51.0
10202,France,1,61,68-France,0.023862158999999997,Complete,67.0,51.0,91.0,15.0
10203,France,1,61,68-France,0.023862158999999997,Complete,86.0,13.0,95.0,3.0
10204,France,1,61,68-France,0.023862158999999997,Complete,96.0,3.0,79.0,9.0
10205,France,1,61,68-France,0.023862158999999997,Complete,78.0,12.0,78.0,41.0
10206,France,1,61,68-France,0.023862158999999997,Complete,81.0,41.0,105.0,32.0
10208,Belgium,2,61,78-Belgium,0.060829442,Complete,17.0,20.0,22.0,20.0
10209,Belgium,2,61,78-Belgium,0.060829442,Complete,30.0,21.0,36.0,14.0
10210,Belgium,2,61,78-Belgium,0.060829442,Complete,37.0,14.0,33.0,6.0
10211,Belgium,2,61,78-Belgium,0.060829442,Complete,39.0,19.0,49.0,72.0
10212,Belgium,2,61,78-Belgium,0.060829442,Complete,55.0,76.0,50.0,60.0
10213,Belgium,2,61,78-Belgium,0.060829442,Complete,56.0,54.0,44.0,40.0
10214,Belgium,2,61,78-Belgium,0.060829442,Complete,48.0,38.0,59.0,28.0
10215,Belgium,2,61,78-Belgium,0.060829442,Complete,60.0,29.0,54.0,34.0
10216,Belgium,2,61,78-Belgium,0.060829442,Complete,56.0,33.0,69.0,37.0
10217,Belgium,2,61,78-Belgium,0.060829442,Complete,68.0,40.0,65.0,57.0
10218,Belgium,2,61,78-Belgium,0.060829442,Complete,78.0,55.0,89.0,3.0
10219,Belgium,2,61,78-Belgium,0.060829442,Complete,90.0,5.0,84.0,10.0
10220,Belgium,2,61,78-Belgium,0.060829442,Complete,84.0,9.0,90.0,7.0
10221,Belgium,2,61,78-Belgium,0.060829442,Complete,87.0,4.0,86.0,2.0
10222,Belgium,2,61,78-Belgium,0.060829442,Complete,81.0,1.0,62.0,3.0
10223,Belgium,2,61,78-Belgium,0.060829442,Complete,65.0,10.0,58.0,28.0
10224,Belgium,2,61,78-Belgium,0.060829442,Complete,60.0,33.0,93.0,77.0
10225,Belgium,2,61,78-Belgium,0.060829442,Complete,94.0,78.0,83.0,67.0
10226,Belgium,2,61,78-Belgium,0.060829442,Complete,88.0,58.0,113.0,40.0
10227,France,2,61,83-France,0.058054727,Complete,23.0,17.0,36.0,23.0
10228,France,2,61,83-France,0.058054727,Complete,36.0,23.0,23.0,16.0
10229,France,2,61,83-France,0.058054727,Complete,23.0,17.0,7.0,40.0
10230,France,2,61,83-France,0.058054727,Complete,7.0,40.0,22.0,63.0
10231,France,2,61,83-France,0.058054727,Complete,28.0,64.0,42.0,53.0
10232,France,2,61,83-France,0.058054727,Complete,39.0,43.0,39.0,27.0
10233,France,2,61,83-France,0.058054727,Complete,45.0,26.0,67.0,2.0
10234,France,2,61,83-France,0.058054727,Complete,74.0,4.0,95.0,15.0
10235,France,2,61,83-France,0.058054727,Complete,101.0,15.0,107.0,29.0
10236,France,2,61,84-France,0.06915568,Complete,120.0,79.0,116.0,45.0
10237,France,2,61,93-France,0.03639917,Complete,24.0,52.0,39.0,64.0
10238,France,2,61,93-France,0.03639917,Complete,39.0,64.0,53.0,56.0
10239,France,2,61,93-France,0.03639917,Complete,59.0,60.0,71.0,78.0
10240,France,2,61,93-France,0.03639917,Complete,90.0,67.0,93.0,29.0
10241,France,2,61,93-France,0.03639917,Complete,100.0,13.0,105.0,21.0
10242,France,2,61,93-France,0.03639917,Complete,105.0,21.0,102.0,25.0
10243,France,2,61,93-France,0.03639917,Complete,102.0,26.0,109.0,33.0
10244,France,2,61,93-France,0.18269856,Complete,24.0,52.0,39.0,64.0
10245,France,2,61,93-France,0.18269856,Complete,39.0,64.0,53.0,56.0
10246,France,2,61,93-France,0.18269856,Complete,59.0,60.0,71.0,78.0
10247,France,2,61,93-France,0.18269856,Complete,90.0,67.0,93.0,29.0
10248,France,2,61,93-France,0.18269856,Complete,100.0,13.0,105.0,21.0
10249,France,2,61,93-France,0.18269856,Complete,105.0,21.0,102.0,25.0
10250,France,2,61,93-France,0.18269856,Complete,102.0,26.0,109.0,33.0
10251,Belgium,2,61,96-Belgium,0.012782766999999999,Complete,22.0,58.0,25.0,41.0
10252,Belgium,2,61,96-Belgium,0.012782766999999999,Complete,25.0,41.0,36.0,60.0
10253,Belgium,2,61,96-Belgium,0.012782766999999999,Complete,71.0,60.0,83.0,77.0
10254,Belgium,2,61,96-Belgium,0.012782766999999999,Complete,81.0,76.0,67.0,52.0
10255,Belgium,2,61,96-Belgium,0.012782766999999999,Complete,70.0,51.0,59.0,40.0
10256,Belgium,2,61,96-Belgium,0.012782766999999999,Complete,77.0,39.0,74.0,53.0
10257,Belgium,2,61,102-Belgium,0.07364095,Complete,83.0,71.0,79.0,47.0
10258,Belgium,2,61,102-Belgium,0.07364095,Complete,85.0,46.0,101.0,62.0
10259,Belgium,2,61,102-Belgium,0.07364095,Complete,103.0,59.0,120.0,60.0
10261,Belgium,2,61,108-Belgium,0.049989697000000013,Complete,107.0,78.0,96.0,73.0
10262,Belgium,2,61,108-Belgium,0.049989697000000013,Complete,99.0,77.0,108.0,77.0
10263,Belgium,2,61,108-Belgium,0.049989697000000013,Complete,108.0,77.0,88.0,74.0
10264,Belgium,2,61,108-Belgium,0.049989697000000013,Complete,87.0,73.0,80.0,56.0
10265,Belgium,2,61,108-Belgium,0.049989697000000013,Complete,82.0,50.0,83.0,64.0
10266,Belgium,2,61,108-Belgium,0.049989697000000013,Complete,83.0,65.0,98.0,78.0
10267,Belgium,2,61,108-Belgium,0.049989697000000013,Complete,99.0,77.0,107.0,40.0
10268,France,2,61,114-France,0.041357297,Complete,31.0,58.0,38.0,63.0
